imps,rev,day,country,ad_type,brand,subset
161682.5657,810.3730912,11/3/2018,United States,STANDARD,brand14,desktop
156988.0247,100.5165431,11/1/2018,International,adx,brand14,phone
156520.1931,19.1463207,10/30/2018,International,adx,brand14,phone
141473.519,315.4021,11/3/2018,United States,PREFERRED_DEAL,brand14,phone
139670.6097,1478.181073,11/3/2018,United States,STANDARD,brand14,phone
132374.4342,119.832095,11/4/2018,International,adx,brand14,phone
125923.1028,41.90519458,11/3/2018,International,adx,brand14,phone
111342.0984,16.05618024,11/4/2018,United States,PRICE_PRIORITY,brand14,phone
106009.2715,115.7562017,11/2/2018,International,adx,brand14,phone
103921.7393,1353.18368,11/2/2018,United States,STANDARD,brand14,desktop
96465.12942,37.1064054,11/2/2018,United States,adx,brand14,phone
91745.81682,67.01503157,11/4/2018,United States,adx,brand14,phone
83448.08799,827.2257579,10/29/2018,United States,STANDARD,brand14,desktop
80799.62819,252.880344,11/3/2018,United States,PRICE_PRIORITY,brand14,phone
80787.63658,1754.363502,11/1/2018,United States,STANDARD,brand14,phone
79672.98197,0,10/31/2018,International,HOUSE,brand14,phone
72536.3597,0,10/29/2018,International,HOUSE,brand14,phone
72320.01252,10.70248833,10/31/2018,International,adx,brand14,phone
69329.25365,242.1706434,10/30/2018,United States,PREFERRED_DEAL,brand14,phone
66944.89432,0,11/2/2018,International,HOUSE,brand14,phone
55838.54306,1276.534169,11/1/2018,United States,STANDARD,brand14,desktop
55642.00607,233.068646,10/31/2018,United States,PREFERRED_DEAL,brand14,phone
53533.68798,180.9828275,11/4/2018,United States,SPONSORSHIP,brand14,desktop
50206.02371,626.2492214,11/1/2018,United States,PREFERRED_DEAL,brand14,phone
43433.06539,127.1195544,11/3/2018,United States,adx,brand14,phone
38730.97911,132.0786371,10/31/2018,United States,adx,brand14,phone
27314.90703,47.46194721,11/2/2018,United States,PRICE_PRIORITY,brand14,phone
26745.7544,375.6741248,11/4/2018,United States,STANDARD,brand14,desktop
23793.55282,0,11/1/2018,United States,HOUSE,brand14,phone
21471.87853,0,10/30/2018,International,HOUSE,brand14,phone
20086.77501,26.56432515,10/29/2018,International,adx,brand14,phone
19974.74123,196.0267277,10/29/2018,United States,adx,brand14,phone
18817.27511,112.9409776,11/3/2018,International,STANDARD,brand14,phone
18557.46585,0,11/3/2018,United States,HOUSE,brand14,phone
18345.19942,0,10/31/2018,United States,HOUSE,brand14,desktop
16137.74265,0,11/4/2018,International,HOUSE,brand14,phone
15012.51154,345.4059481,11/2/2018,International,STANDARD,brand14,phone
14918.02987,0,11/4/2018,United States,HOUSE,brand14,phone
13047.48783,63.84639568,10/31/2018,United States,SPONSORSHIP,brand14,desktop
12668.90972,1.492730592,11/1/2018,International,adx,brand14,desktop
12341.58607,8.132523002,10/31/2018,International,adx,brand14,desktop
12340.03122,37971.83699,10/30/2018,United States,SPONSORSHIP,brand14,desktop
11485.25645,11.96547276,11/3/2018,International,adx,brand14,desktop
10986.1376,0,11/3/2018,International,HOUSE,brand14,phone
10801.30035,184.5549469,11/2/2018,International,STANDARD,brand14,desktop
10757.62677,10.0308276,10/29/2018,International,adx,brand14,desktop
10717.07336,15.2417785,10/30/2018,International,adx,brand14,desktop
10414.67199,47.61005742,11/3/2018,United States,adx,brand14,desktop
9706.652929,0,10/29/2018,United States,HOUSE,brand14,phone
9100.873875,0,11/3/2018,International,HOUSE,brand14,desktop
9048.66386,27.04927059,11/3/2018,United States,PREFERRED_DEAL,brand14,desktop
8748.195928,80.55319919,11/2/2018,United States,SPONSORSHIP,brand14,desktop
8290.65758,13.86519525,11/4/2018,International,adx,brand14,desktop
8287.027157,122.9203627,10/30/2018,United States,adx,brand14,phone
8097.755808,17.59184027,11/4/2018,International,PRICE_PRIORITY,brand14,phone
7103.54793,37.55768473,11/3/2018,International,STANDARD,brand14,desktop
7096.009687,217.0438107,11/4/2018,International,STANDARD,brand14,phone
6959.335925,37.54979531,11/1/2018,United States,SPONSORSHIP,brand14,desktop
6727.499124,38.42970319,11/1/2018,United States,PREFERRED_DEAL,brand14,desktop
6023.711051,45.11606039,11/1/2018,International,STANDARD,brand14,phone
5832.482138,0,10/31/2018,International,HOUSE,brand14,desktop
5810.572058,4.915397614,11/2/2018,International,PRICE_PRIORITY,brand14,desktop
5789.433242,0,11/1/2018,International,HOUSE,brand14,desktop
5237.025481,1.867200007,10/30/2018,International,STANDARD,brand14,phone
5135.015307,79.56725578,10/29/2018,International,STANDARD,brand14,phone
5099.777097,0,10/31/2018,United States,HOUSE,brand14,phone
4817.959146,4.162842165,11/3/2018,International,PRICE_PRIORITY,brand14,phone
4688.512047,2.139519062,10/31/2018,International,PRICE_PRIORITY,brand14,desktop
3975.335331,2.691015897,10/30/2018,International,PRICE_PRIORITY,brand14,desktop
3852.514883,37.58081406,11/1/2018,United States,adx,brand14,phone
3788.358319,0.71540346,11/4/2018,International,PRICE_PRIORITY,brand14,desktop
3723.200012,9.580880466,10/30/2018,International,STANDARD,brand14,desktop
3431.312942,35.94610437,10/29/2018,United States,adx,brand14,desktop
3383.716671,94.21362277,11/4/2018,International,STANDARD,brand14,desktop
3350.838266,10.00381547,11/2/2018,International,adx,brand14,desktop
3344.630838,61.54033638,10/29/2018,International,STANDARD,brand14,desktop
3249.124889,0,11/2/2018,United States,HOUSE,brand14,phone
3158.586193,6.061966938,10/31/2018,International,STANDARD,brand14,phone
2831.95539,2.38409806,11/3/2018,International,PRICE_PRIORITY,brand14,desktop
2764.330038,3.711256078,11/2/2018,United States,PREFERRED_DEAL,brand14,desktop
2672.135682,2.958466188,10/29/2018,International,PRICE_PRIORITY,brand14,desktop
2506.074451,19.40206978,11/1/2018,International,STANDARD,brand14,desktop
2311.84746,0,11/2/2018,International,HOUSE,brand14,desktop
2174.516997,4.369926751,11/3/2018,United States,PRICE_PRIORITY,brand14,desktop
2104.851708,50.53466316,11/2/2018,United States,adx,brand14,desktop
2010.96536,5.480909901,11/1/2018,United States,PRICE_PRIORITY,brand14,desktop
1967.276356,4.607951213,10/30/2018,United States,adx,brand14,desktop
1701.050993,0,10/29/2018,United States,HOUSE,brand14,desktop
1564.990978,22.87842276,10/31/2018,United States,adx,brand14,desktop
1536.855299,14.94558403,10/31/2018,International,STANDARD,brand14,desktop
1515.975457,7.664545177,10/31/2018,United States,PREFERRED_DEAL,brand14,desktop
1508.561699,8.574375797,11/4/2018,United States,adx,brand14,desktop
1254.934921,0,11/1/2018,International,HOUSE,brand14,phone
1214.367319,1.186405718,11/1/2018,International,PRICE_PRIORITY,brand14,desktop
1197.179368,6.123193321,11/4/2018,United States,PREFERRED_DEAL,brand14,desktop
1096.569669,23.33062412,11/1/2018,United States,adx,brand14,desktop
1075.507977,2.802910426,11/2/2018,International,PRICE_PRIORITY,brand14,phone
1015.518959,4.171730145,11/4/2018,United States,PRICE_PRIORITY,brand14,desktop
985.6316428,0,10/29/2018,International,HOUSE,brand14,desktop
738.5464061,16.04396034,11/2/2018,United States,PRICE_PRIORITY,brand14,desktop
713.946592,0.194679026,10/30/2018,United States,PREFERRED_DEAL,brand14,desktop
462.944684,1.048862881,10/29/2018,United States,PRICE_PRIORITY,brand14,desktop
428.8299885,0,10/30/2018,International,HOUSE,brand14,desktop
413.1985795,46323.285,10/29/2018,United States,SPONSORSHIP,brand14,desktop
391.7704873,0.809238499,10/31/2018,United States,PRICE_PRIORITY,brand14,desktop
266.7118881,166.459275,11/3/2018,United States,SPONSORSHIP,brand14,desktop
247.9234904,0,11/4/2018,International,HOUSE,brand14,desktop
158.2268076,0,11/1/2018,United States,HOUSE,brand14,desktop
131.5796301,0.296680456,10/30/2018,United States,PRICE_PRIORITY,brand14,desktop
112.6877465,0,11/3/2018,United States,HOUSE,brand14,desktop
90.45337082,0,11/2/2018,United States,HOUSE,brand14,desktop
88.04388692,0,10/30/2018,United States,HOUSE,brand14,phone
79.97952121,0,10/30/2018,United States,HOUSE,brand14,desktop
76.50646631,0.00285998,10/29/2018,United States,PREFERRED_DEAL,brand14,desktop
70.04654298,2640.329316,10/30/2018,United States,SPONSORSHIP,brand14,phone
50.43470818,0,11/4/2018,United States,HOUSE,brand14,desktop
49.32324916,42475.35984,10/29/2018,United States,SPONSORSHIP,brand14,phone
15.56322228,0.386884762,10/31/2018,International,SPONSORSHIP,brand14,desktop
14.15859968,0,11/4/2018,United States,SPONSORSHIP,brand14,phone
13.22137118,0,11/1/2018,United States,SPONSORSHIP,brand14,phone
10.55020245,0,10/31/2018,United States,SPONSORSHIP,brand14,phone
9.708934632,0.134290673,10/29/2018,International,SPONSORSHIP,brand14,desktop
8.916078416,0.248304485,10/30/2018,International,SPONSORSHIP,brand14,desktop
4.465490251,0,11/3/2018,United States,SPONSORSHIP,brand14,phone
4.439938017,0.018922735,10/29/2018,International,PRICE_PRIORITY,brand14,phone
4.081751613,0.009830439,11/4/2018,International,SPONSORSHIP,brand14,desktop
1.213963799,0,11/2/2018,United States,SPONSORSHIP,brand14,phone
1.160983304,0.198239736,11/2/2018,International,SPONSORSHIP,brand14,desktop
0.794517964,0.030974649,11/1/2018,International,PRICE_PRIORITY,brand14,phone
0.252428627,0.262984565,11/1/2018,International,SPONSORSHIP,brand14,desktop
0.15153507,0.007969412,10/30/2018,International,PRICE_PRIORITY,brand14,phone
21555.09914,32.74444893,11/3/2018,United States,adx,brand15,desktop
12686.51629,5.195005137,10/31/2018,United States,adx,brand15,desktop
12490.52392,18.14784713,11/1/2018,United States,adx,brand15,desktop
9869.869902,17.37795991,10/30/2018,United States,adx,brand15,desktop
8340.595894,27.4726428,10/29/2018,United States,adx,brand15,desktop
8144.481458,2.786972148,11/4/2018,United States,adx,brand15,desktop
2937.951608,0,11/2/2018,International,HOUSE,brand15,desktop
2821.238748,37.36067585,11/2/2018,United States,adx,brand15,desktop
1812.37266,3.963609676,10/30/2018,United States,STANDARD,brand15,desktop
1777.272453,0,10/31/2018,International,HOUSE,brand15,desktop
1630.611835,1.42041054,11/2/2018,International,adx,brand15,desktop
1493.88227,0,11/3/2018,International,HOUSE,brand15,desktop
1426.582293,1.02608912,10/31/2018,International,adx,brand15,desktop
1269.947278,0,10/29/2018,International,HOUSE,brand15,desktop
1131.651295,1.104505885,11/3/2018,International,adx,brand15,desktop
1085.521997,3.603624706,10/29/2018,United States,STANDARD,brand15,desktop
836.8560646,0.465635443,10/29/2018,International,adx,brand15,desktop
632.5083226,17.29954349,10/31/2018,United States,STANDARD,brand15,desktop
555.2450737,0,11/1/2018,International,HOUSE,brand15,desktop
475.1504063,0,10/30/2018,International,HOUSE,brand15,desktop
466.4238771,0,11/4/2018,International,HOUSE,brand15,desktop
461.7739882,0.047593991,10/30/2018,International,adx,brand15,desktop
436.8102157,0.033872325,11/4/2018,International,adx,brand15,desktop
357.0745479,2.147024315,11/1/2018,United States,STANDARD,brand15,desktop
329.5012637,0.114231514,11/1/2018,International,adx,brand15,desktop
140.9369833,0.812239229,11/3/2018,United States,STANDARD,brand15,desktop
47.22813773,6.199504469,11/2/2018,United States,STANDARD,brand15,desktop
43.48553794,1.246048939,11/4/2018,United States,STANDARD,brand15,desktop
34.42763809,0.503359228,11/4/2018,International,STANDARD,brand15,desktop
0.718384039,4.18E-05,11/2/2018,United States,adx,brand15,phone
0.296985639,1.15E-04,10/31/2018,United States,adx,brand15,phone
353849.7034,2077.441666,10/29/2018,United States,STANDARD,brand16,phone
282982.676,5425.981384,11/2/2018,United States,STANDARD,brand16,phone
229372.0207,1844.188194,10/30/2018,United States,STANDARD,brand16,phone
213389.5266,3380.14578,11/2/2018,United States,STANDARD,brand16,desktop
127203.0554,1057.609208,10/31/2018,United States,STANDARD,brand16,desktop
126971.0948,34.44389233,10/30/2018,United States,STANDARD,brand16,desktop
113734.9197,1209.846298,11/4/2018,United States,STANDARD,brand16,phone
109178.4885,2188.670412,11/4/2018,United States,STANDARD,brand16,desktop
109110.7657,366.3701367,11/3/2018,United States,STANDARD,brand16,desktop
101236.3917,3110.346162,11/1/2018,United States,STANDARD,brand16,phone
83268.47601,2420.495082,11/1/2018,United States,STANDARD,brand16,desktop
66651.31289,2622.184773,10/31/2018,United States,STANDARD,brand16,phone
65653.57179,459.6971715,11/3/2018,United States,STANDARD,brand16,phone
31258.02683,60.85749163,11/3/2018,United States,PREFERRED_DEAL,brand16,phone
29317.28452,14.46760709,10/29/2018,International,STANDARD,brand16,phone
28333.65744,5.679574295,11/2/2018,International,STANDARD,brand16,phone
25318.46965,7.400828443,10/30/2018,International,STANDARD,brand16,phone
24898.80259,5.292805105,11/3/2018,International,STANDARD,brand16,desktop
23559.10327,22.07951817,10/30/2018,International,adx,brand16,phone
22534.53398,22.37945598,10/29/2018,United States,PREFERRED_DEAL,brand16,phone
21788.24055,274.4885056,10/29/2018,United States,STANDARD,brand16,desktop
20395.4039,41.82320168,11/4/2018,United States,adx,brand16,phone
19838.31858,4.727904787,11/1/2018,International,adx,brand16,phone
19693.13456,325.5782878,11/2/2018,International,STANDARD,brand16,desktop
18465.50302,13448.97572,10/29/2018,United States,SPONSORSHIP,brand16,desktop
16998.54911,10.79704826,10/30/2018,International,STANDARD,brand16,desktop
16790.91255,1.984657905,10/31/2018,International,STANDARD,brand16,phone
15561.79148,156.5896513,10/29/2018,United States,adx,brand16,phone
15524.76178,39.62723591,11/2/2018,United States,PREFERRED_DEAL,brand16,phone
15422.16788,12.91423643,10/29/2018,International,STANDARD,brand16,desktop
14331.1902,13.47651866,10/31/2018,International,adx,brand16,phone
14316.64609,1.76813156,11/1/2018,International,STANDARD,brand16,phone
13133.64654,56.29530794,11/1/2018,United States,PREFERRED_DEAL,brand16,desktop
13022.92661,14.47509825,11/4/2018,International,STANDARD,brand16,phone
12889.94164,2.183800219,11/3/2018,International,STANDARD,brand16,phone
11215.53737,3.263479247,11/3/2018,International,adx,brand16,phone
10368.23463,27.23410378,11/2/2018,United States,PREFERRED_DEAL,brand16,desktop
10169.24315,2.210643397,11/1/2018,United States,adx,brand16,desktop
9811.978747,31.3995792,11/4/2018,United States,adx,brand16,desktop
9794.731501,38.38932816,10/29/2018,International,adx,brand16,phone
9610.520558,0.770303619,11/2/2018,United States,SPONSORSHIP,brand16,desktop
9196.885499,3.728906347,11/3/2018,United States,SPONSORSHIP,brand16,desktop
8728.747245,209.2028735,10/29/2018,United States,SPONSORSHIP,brand16,phone
8712.445325,7.693782462,11/4/2018,United States,SPONSORSHIP,brand16,desktop
8236.688197,0,10/29/2018,International,HOUSE,brand16,phone
7773.150129,52.80079744,11/1/2018,International,STANDARD,brand16,desktop
7064.511472,13.25543424,11/4/2018,International,adx,brand16,desktop
6404.947137,5.088625042,10/30/2018,United States,PREFERRED_DEAL,brand16,phone
6202.068719,1388.391854,10/30/2018,United States,SPONSORSHIP,brand16,desktop
6099.873985,35.24951436,11/2/2018,United States,adx,brand16,desktop
6016.330404,128.7301328,10/31/2018,United States,SPONSORSHIP,brand16,desktop
5858.322795,14.10303069,11/4/2018,United States,PREFERRED_DEAL,brand16,phone
5645.644687,8.203951808,11/1/2018,United States,PRICE_PRIORITY,brand16,desktop
5384.141653,10.93717621,11/4/2018,International,STANDARD,brand16,desktop
5226.760951,17.80117214,11/4/2018,United States,PRICE_PRIORITY,brand16,desktop
5172.372309,14.92233226,11/3/2018,International,adx,brand16,desktop
4775.437902,9.23432801,11/3/2018,United States,PRICE_PRIORITY,brand16,phone
4703.220166,38.43789248,11/3/2018,United States,PREFERRED_DEAL,brand16,desktop
4526.97057,0.069659897,10/29/2018,International,SPONSORSHIP,brand16,desktop
4518.779464,0.313809475,10/30/2018,International,SPONSORSHIP,brand16,desktop
4426.503745,0.126467378,11/1/2018,International,SPONSORSHIP,brand16,desktop
4342.489161,0.046793957,11/4/2018,International,SPONSORSHIP,brand16,desktop
4060.108418,11.74355524,11/4/2018,United States,PREFERRED_DEAL,brand16,desktop
3985.884917,147.1192193,11/3/2018,United States,adx,brand16,phone
3586.294005,3.639460576,10/30/2018,United States,adx,brand16,phone
3483.605953,2.702391851,10/29/2018,International,PRICE_PRIORITY,brand16,desktop
3472.727891,17.70672642,10/31/2018,United States,adx,brand16,phone
3311.359343,0.411966902,11/1/2018,United States,SPONSORSHIP,brand16,desktop
3198.388608,4.358890672,11/1/2018,International,adx,brand16,desktop
3049.65522,17.05445745,10/31/2018,United States,adx,brand16,desktop
2822.041302,0.181601684,10/31/2018,International,adx,brand16,desktop
2803.728809,10.6873949,10/29/2018,International,adx,brand16,desktop
2796.43319,0,10/30/2018,International,HOUSE,brand16,phone
2791.959856,3.268111856,11/3/2018,United States,PRICE_PRIORITY,brand16,desktop
2646.935112,3.169763362,11/4/2018,International,PRICE_PRIORITY,brand16,desktop
2441.621086,22.64978263,11/3/2018,United States,adx,brand16,desktop
2352.123343,0.731173221,10/31/2018,International,STANDARD,brand16,desktop
